pet_15645, 3380, 筷子, 吃飯
pet_13038, 3388, 開電腦, 上PTT
pet_515, 3355, 天氣熱, 流汗
pet_15837, 3354, 失戀, 悲傷
pet_13483, 3355, 天氣熱, 中暑
pet_11169, 3380, 衛生紙, 流汗
pet_13483, 3355, 天氣熱, 吃冰
pet_9364, 3355, 天氣熱, 吃冰
pet_15932, 3380, 課本, 讀書
pet_15841, 3388, 拿衛生紙, 大便
pet_15841, 3388, 拿衛生紙, 大便
pet_64, 3356, 中樂透, 快樂
pet_15881, 3380, 浴帽, 洗澡
pet_13225, 3389, 喝飲料, 吃飯
pet_15881, 3377, 電腦, 家裡
pet_15172, 3354, 安眠藥, 睡覺
pet_15690, 3393, 小狗, 大狗
pet_12447, 3380, 衛生紙, 哭哭
pet_15785, 3385, 流淚, 難過
pet_15669, 3370, 跑步, 運動
pet_15672, 3370, 跑步, 運動
pet_11742, 3389, 睡覺, 吃飯
pet_12510, 3353, 餓, 吃飯
pet_14455, 3354, 逛街, 花錢
pet_7508, 3358, 感冒, 咳嗽
pet_13675, 3358, 感冒, 咳嗽
pet_15841, 3388, 脫褲子, 大便
pet_15841, 3388, 脫褲子, 大便
pet_14006, 3354, 生病, 不舒服
pet_7167, 3357, 生病, 痛苦
pet_14590, 3369, 咖啡, 咖啡豆
pet_12950, 3388, 找東西吃, 吃飯
pet_601, 3389, 打電話, 無聊
pet_601, 3389, 出去玩, 無聊
pet_15810, 3391, 學生, 畢業
pet_15660, 3370, 吃飯, 享受
pet_13455, 3353, 開心, 大笑
pet_15932, 3380, 橡皮擦, 讀書
pet_13670, 3409, 唱歌, 快樂
pet_15881, 3377, 家人, 家裡
pet_15696, 3389, 打哈欠, 想睡覺
pet_13179, 3385, 吃飯, 不想吃麵
pet_9392, 3370, 吃飯, 快樂
pet_15785, 3377, 水, 廁所
pet_13455, 3360, 游泳, 熱身
pet_15837, 3356, 開心, 跳舞
pet_13628, 3412, 無聊, 看電影
pet_15841, 3383, 我, 玩
pet_13387, 3385, 生氣, 被打
pet_13675, 3389, 休息, 很累
pet_13528, 3369, 麵, 麵粉
pet_12510, 3380, 電話, 講電話
pet_12822, 3378, 兔子, 動物園
pet_15705, 3356, 口渴, 買飲料
pet_12182, 3370, 猴子, 動物
pet_12375, 3369, 飯, 米
pet_15681, 3353, 生氣, 殺人
pet_15705, 3367, 家庭, 媽媽
pet_8616, 3355, 天氣熱, 吹冷氣
pet_11392, 3355, 天氣熱, 吹冷氣
pet_15705, 3367, 家庭, 人
pet_15841, 3387, 看書, 知識
pet_11097, 3388, 聽音樂, 跳舞
pet_9977, 3389, 吃東西, 難過
pet_15810, 3354, 運動, 累
pet_15662, 3389, 打人, 憤怒
pet_15837, 3383, 我, 打電腦
pet_15881, 3377, 食物, 家裡
pet_12498, 3360, 減肥, 運動
pet_14009, 3370, 小狗, 動物
pet_15810, 3388, 上廁所, 睡覺
pet_12380, 3354, 玩, 快樂
pet_12142, 3389, 哭泣, 難過
pet_15254, 3390, 我, 看電視
pet_12134, 3353, 夏天, 玩水
pet_15931, 3366, 蛋糕, 牛奶
pet_15955, 3392, 我, 感冒
pet_15841, 3383, 我, 玩電腦
pet_15881, 3391, 小狗, 睡覺
pet_15172, 3354, 我, 難過
pet_15881, 3373, 樹根, 樹
pet_13534, 3369, 蛋糕, 雞蛋
pet_13455, 3353, 開心, 跳舞
pet_14952, 3409, 黃色, 陽光
pet_5227, 3369, 奶茶, 奶精
pet_15837, 3370, 手機, 電話
pet_28, 3415, 過年, 吃年夜飯
pet_15027, 3415, 過年, 領紅包
pet_386, 3392, 學生, 作業
pet_13431, 3389, 睡覺, 工作
pet_5227, 3369, 奶茶, 紅茶
pet_15837, 3354, 他, 快樂
pet_15837, 3383, 我, 上PTT
pet_12950, 3378, 廁所, 學校
pet_14791, 3357, 颱風, 天災
pet_15837, 3383, 我, 跑步
pet_10, 3380, 筷子, 吃火鍋
pet_14282, 3380, 筷子, 吃火鍋
pet_15785, 3391, 我, 買房子
pet_15785, 3391, 我, 買房子
pet_14795, 3357, 地震, 海嘯
pet_14573, 3357, 地震, 傷亡
pet_12822, 3356, 幸福, 開心
pet_14266, 3358, 感冒, 頭痛
pet_15669, 3415, 生日的時候, 吃蛋糕
pet_12510, 3354, 買東西, 快樂
pet_15705, 3391, 醫生, 護士
pet_12794, 3378, 藥, 醫院
pet_15841, 3390, 媽媽, 你
pet_15810, 3385, 笑, 心情好
pet_15810, 3385, 笑, 聽到笑話
pet_11445, 3415, 餐廳, 吃東西
pet_15754, 3389, 大笑, 高興
pet_14987, 3366, 電燈, 玻璃
pet_15837, 3391, 我, 電腦
pet_11167, 3390, 我, 看電影
pet_11809, 3388, 開瓦斯, 洗澡
pet_15680, 3391, 她, 吃飯
pet_15785, 3395, 宅男, 出門
pet_15837, 3387, 少花錢, 錢
pet_11423, 3380, 眼鏡, 看電影
pet_11423, 3380, 眼鏡, 看電影
pet_15837, 3354, 他, 難過
pet_15881, 3415, 床上, 聽音樂
pet_13387, 3389, 躲起來, 難過
pet_15417, 3389, 打人, 難過
pet_14987, 3354, 我, 哭
pet_15172, 3354, 我, 哭
pet_15172, 3354, 我, 笑
pet_15837, 3354, 逛街, 腳痠
pet_7259, 3389, 看小說, 無聊
pet_9848, 3366, 遊戲, 電腦
pet_12609, 3389, 睡覺, 休息
pet_15837, 3390, 樹, 水
pet_15785, 3373, 螞蟻, 桌子
pet_15417, 3389, 安靜, 看書
pet_64, 3385, 運動, 健康
pet_15754, 3383, 上學, 讀書
pet_15837, 3385, 發燒, 感冒
pet_15837, 3385, 發燒, 感冒
pet_15841, 3385, 煮飯, 肚子餓
pet_13885, 3385, 減肥, 太胖
pet_15841, 3383, 你, 玩電腦
pet_14791, 3357, 颱風, 家破人亡
pet_15841, 3387, 搶銀行, 錢
pet_15841, 3387, 賭博, 錢
pet_15932, 3387, 賭博, 錢
pet_401, 3389, 聽歌, 無聊
pet_15837, 3356, 開心, 手舞足蹈
pet_14517, 3392, 你, 悲傷
pet_15960, 3354, 唱歌, 興奮
pet_12733, 3358, 便秘, 痔瘡
pet_15881, 3354, 約會, 開心
pet_15881, 3415, 看電影, 吃爆米花
pet_12950, 3388, 去買, 吃飯
pet_9637, 3415, 吃飯, 聽音樂
pet_15705, 3388, 看電影, 打發時間
pet_15841, 3385, 煮飯, 餓了
pet_386, 3392, 學生, 考試
pet_4770, 3389, 聊天, 上網
pet_64, 3356, 交朋友, 快樂
pet_12302, 3415, 過年, 睡覺
pet_11262, 3389, 喝飲料, 看書
pet_15660, 3404, 那個來, 肚子痛
pet_15837, 3356, 開心, 微笑
pet_15829, 3365, 眼睛, 臉部
pet_15881, 3385, 吃飯, 愛吃
pet_8869, 3354, 出國, 開心
pet_15810, 3366, 香水, 香料
pet_11421, 3360, 跑步, 熱身
pet_15837, 3391, 我, 吃東西
pet_15841, 3390, 爸爸, 你
pet_11811, 3412, 天氣冷, 吃火鍋
pet_9392, 3409, 運動, 健康
pet_15841, 3387, 花錢, 錢
pet_15810, 3383, 睡覺, 打鼾
pet_15810, 3354, 看書, 累
pet_15785, 3391, 爸爸, 買房子
pet_15785, 3391, 爸爸, 買房子
pet_9229, 3388, 找朋友, 唱歌
pet_15286, 3409, 黃色, 開心
pet_15810, 3366, 香水, 水
pet_7895, 3389, 喝咖啡, 熬夜
pet_4832, 3368, 杯子, 玻璃
pet_15881, 3377, 寵物, 家裡
pet_13225, 3380, 梳子, 吹頭髮
pet_64, 3391, 小孩, 玩
pet_15837, 3370, 手機, 商品
pet_15837, 3385, 發燒, 生病
pet_15837, 3385, 發燒, 生病
pet_15943, 3354, 玩遊戲, 高興
pet_11505, 3389, 吃東西, 看書
pet_15670, 3378, 耳朵, 兔子
pet_15837, 3388, 全身無力, 睡覺
pet_15872, 3412, 想你, 打電話
pet_14517, 3391, 男人, 愛
pet_14009, 3370, 烏龜, 動物
pet_7167, 3353, 他, 睡覺
pet_5949, 3370, 小貓, 動物
pet_15881, 3380, 雙手, 洗澡
pet_15894, 3412, 洗澡, 跳舞
pet_15939, 3383, 他, 吃飯
pet_15705, 3354, 我, 頭痛
pet_8939, 3380, 課本, 考試
pet_386, 3392, 學生, 報告
pet_7167, 3389, 笑, 爽
pet_7167, 3389, 笑, 爽
pet_15504, 3380, 刷卡, 買東西
pet_11652, 3366, 電影, 電腦
pet_14517, 3392, 你, 痛苦
pet_14818, 3369, 咖啡, 水
pet_13376, 3353, 累, 休息
pet_15893, 3383, 考生, 讀書
pet_12950, 3388, 睡覺, 吃飯
pet_15841, 3388, 睡覺, 吃飯
pet_15837, 3390, 樹, 陽光
pet_9477, 3415, 家裡, 吃東西
pet_15881, 3356, 快樂, 心情好
pet_12950, 3378, 桌椅, 學校
pet_15841, 3354, 寵物, 開心
pet_3362, 3357, 地震, 房屋倒塌
pet_12949, 3360, 吃飯, 洗碗
pet_15837, 3386, 讀書, 增廣見聞
pet_15837, 3386, 讀書, 增廣見聞
pet_15837, 3388, 眼睛睜不開, 睡覺
pet_15810, 3375, 媽媽, 門
pet_15785, 3391, 媽媽, 買房子
pet_15785, 3391, 媽媽, 買房子
pet_12446, 3412, 報警, 打電話
pet_15881, 3354, 生病, 虛弱
pet_15872, 3354, 安非他命, 興奮
pet_15872, 3354, 毒品, 興奮
pet_14573, 3369, 米粉, 米
pet_15837, 3395, 正妹, 變態
pet_15837, 3395, 正妹, 色狼
pet_15960, 3391, 妳, 睡覺
pet_7167, 3357, 受傷, 痛苦
pet_5459, 3380, 衛生紙, 失戀
pet_15810, 3391, 老師, 學生乖巧
pet_15841, 3392, 老師, 好人卡
pet_15960, 3391, 妳, 吃飯
pet_15837, 3391, 我, 長高
pet_12878, 3360, 吃飯, 洗澡
pet_386, 3392, 老師, 加班
pet_15810, 3354, 上課, 累
pet_15841, 3412, 地震, 逃
pet_15810, 3392, 媽媽, 憂鬱症
pet_12822, 3392, 老師, 考績丙等
pet_12822, 3392, 老師, 考績丙等
pet_7845, 3392, 老師, 考績丙等
pet_15785, 3354, 有人跌倒, 笑
pet_15785, 3354, 有人跌倒, 笑
pet_15379, 3354, 有人跌倒, 笑
pet_15172, 3354, 我, 快樂
pet_12224, 3354, 我, 快樂
pet_10742, 3354, 我, 快樂
pet_15837, 3388, 喝咖啡提神, 睡覺
pet_13405, 3365, 王子, 童話故事
pet_15841, 3370, 電腦, 娛樂工具
pet_13721, 3369, 巧克力, 牛奶
pet_10661, 3384, 看電影, 吃爆米花
pet_14517, 3392, 他, 好人卡
pet_15669, 3370, 跑步, 活動
pet_15672, 3370, 跑步, 活動
pet_386, 3385, 痛, 跌倒
pet_5371, 3385, 玩遊戲, 很無聊
pet_15172, 3354, 枕頭, 睡覺
pet_15705, 3356, 害怕, 發抖
pet_386, 3353, 秋天, 睡覺
pet_15645, 3357, 公雞, 母雞
pet_10641, 3370, 吃飯, 幸福
pet_2292, 3353, 餓, 吃麵
pet_14987, 3366, 電燈, 燈泡
pet_15661, 3353, 下雨天, 撐雨傘
pet_15810, 3354, 吃飯, 肥胖
pet_15841, 3354, 寵物, 快樂
pet_14255, 3354, 大便, 不舒服
pet_4002, 3369, 水餃, 麵粉
pet_15660, 3404, 吃到髒東西, 肚子痛
pet_15829, 3365, 腳趾頭, 身體
pet_15662, 3353, 肚子痛, 想大便
pet_12822, 3378, 警衛, 總統府
pet_14517, 3391, 男朋友, 女朋友
pet_2482, 3390, 我, 發呆
pet_2566, 3389, 喝咖啡, 想睡覺
pet_15172, 3354, 老師, 睡覺
pet_15881, 3354, 沒錢, 想哭
pet_15754, 3383, 上課, 讀書
pet_15810, 3393, 女生, 男生
pet_13203, 3370, 咖哩, 食物
pet_15748, 3369, 粽子, 米
pet_15819, 3390, 阿扁, 錢
pet_10593, 3354, 逛街, 腳酸
pet_8783, 3354, 上網, 打發時間
pet_15662, 3389, 打架, 憤怒
pet_12822, 3385, 吃飯, 肚子在叫
pet_3387, 3380, 梳子, 化妝
pet_15872, 3412, 想你, 看照片
pet_15754, 3383, 考試, 讀書
pet_5657, 3369, 輪胎, 塑膠
pet_15829, 3383, 美女, 吃飯
pet_11631, 3389, 聊天, 心情不好
pet_15669, 3370, 健康, 財富
pet_15810, 3375, 媽媽, 窗
pet_5034, 3353, 開心, 微笑
pet_13353, 3358, 感冒, 鼻塞
pet_15680, 3391, 她, 睡覺
pet_15810, 3393, 女生, 毛毛蟲
pet_11166, 3370, 餅乾, 點心
pet_10686, 3370, 蛋糕, 點心
pet_13353, 3378, 小孩, 醫院
pet_64, 3391, 小孩, 吃糖果
pet_15881, 3415, 吃飯時, 喝湯
pet_7167, 3353, 他, 吃飯
pet_41, 3380, 錢, 玩
pet_11406, 3380, 電話, 失戀
pet_15893, 3387, 乾淨, 女朋友
pet_14539, 3354, 頭痛, 不舒服
pet_15881, 3354, 讀書, 好累
pet_15929, 3383, 充電器, 充電
pet_15172, 3354, 上課, 聰明
pet_7501, 3370, 麵包, 點心
pet_15785, 3373, 螞蟻, 椅子
pet_4440, 3373, 螞蟻, 椅子
pet_13043, 3389, 洗澡, 很累
pet_14574, 3354, 看漫畫, 很開心
pet_15705, 3354, 買東西, 滿足
pet_15810, 3392, 媽媽, 皺紋
pet_15712, 3415, 選舉日, 看報紙
pet_5998, 3415, 聖誕節, 開心
pet_7482, 3357, 雨, 水
pet_7758, 3356, 頭痛, 想睡覺
pet_8317, 3356, 頭痛, 想睡覺
pet_15665, 3380, 手, 開冷氣
pet_11509, 3380, 嘴, 喝飲料
pet_6618, 3380, 嘴, 喝飲料
pet_15662, 3356, 恨, 殺人
pet_7556, 3356, 恨, 殺人
pet_7179, 3388, 帶蛙鏡, 游泳
pet_7179, 3388, 找泳衣, 游泳
pet_7895, 3388, 找泳衣, 游泳
pet_15773, 3360, 睡覺, 禱告
pet_15773, 3360, 睡覺, 禱告
pet_15018, 3390, 雞, 吃米
pet_7918, 3390, 雞, 吃米
pet_15672, 3390, 動物, 撒嬌
pet_12160, 3390, 動物, 撒嬌
pet_15672, 3390, 動物, 睡覺
pet_15660, 3369, 桌子, 鐵
pet_8671, 3369, 桌子, 鐵
pet_15668, 3377, 羽毛, 枕頭
pet_11556, 3377, 羽毛, 枕頭
pet_15665, 3353, 想哭, 抱抱
pet_8464, 3353, 想哭, 抱抱
pet_8085, 3354, 男人, 快樂
pet_5703, 3412, 打呼, 睡著
pet_13357, 3380, 禮物, 約會
pet_8347, 3365, 難過, 人
pet_7556, 3354, 痛苦, 哭
pet_11212, 3412, 洗澡, 洗身體
pet_11891, 3399, 小雞, 可愛的
pet_12013, 3355, 賭博, 破產
pet_6463, 3369, 酒, 小米
pet_10570, 3412, 開心, 打電動
pet_15810, 3360, 買飲料, 去冰
pet_8486, 3360, 買飲料, 去冰
pet_7017, 3389, 哭, 壓力大
pet_15694, 3377, 照片, 網路上
pet_11865, 3377, 照片, 網路上
pet_2695, 3415, 埃及, 看金字塔
pet_15722, 3360, 要出門, 帶鑰匙
pet_7774, 3360, 要出門, 帶鑰匙
pet_7774, 3386, 打電話, 無聊
pet_11696, 3354, 喝酒, 想吐
pet_10669, 3404, 想上廁所, 肚子痛
pet_6922, 3353, 心情好, 染頭髮
pet_8344, 3354, 一個人, 自在
pet_8538, 3353, 傷心, 自殺
pet_15785, 3360, 喝, 吸
pet_15785, 3360, 喝, 吸
pet_15694, 3377, 朋友, 網路上
pet_11865, 3377, 朋友, 網路上
pet_15785, 3353, 看綜藝節目, 放鬆
pet_15785, 3353, 看綜藝節目, 放鬆
pet_15662, 3383, 你, 玩遊戲
pet_8334, 3383, 你, 玩遊戲
pet_15851, 3353, 晴天, 出去玩
pet_13721, 3353, 晴天, 出去玩
pet_12010, 3380, 書桌, 寫作業
pet_9548, 3367, 水餃, 肉
pet_7997, 3367, 水餃, 肉
pet_11818, 3354, 帥哥, 害羞
pet_11850, 3388, 想唱歌, 聽音樂
pet_15785, 3360, 喝, 啜飲
pet_15785, 3360, 喝, 啜飲
pet_11399, 3380, 去角質, 洗澡
pet_11533, 3360, 喝飲料, 口渴
pet_11418, 3388, 找朋友, 大哭
pet_356, 3380, 交通工具, 出門
pet_10559, 3380, 交通工具, 出門
pet_229, 3357, 偷東西, 被抓
pet_8500, 3415, 無聊, 打電動
pet_15837, 3354, 生病, 無力
pet_15881, 3354, 生病, 無力
pet_15705, 3353, 鼻子癢, 挖鼻孔
pet_8492, 3353, 鼻子癢, 挖鼻孔
pet_15705, 3353, 有鼻屎, 挖鼻孔
pet_8492, 3353, 有鼻屎, 挖鼻孔
pet_11459, 3380, 漁網, 捕魚
pet_8474, 3383, 警察, 執法
pet_11562, 3378, 人, 旅館
pet_8517, 3360, 聊天, 看對方眼睛
pet_11884, 3389, po文, 上PTT
pet_9483, 3393, 蛇, 死
pet_156, 3384, 狗, 放屁
pet_11915, 3412, 肚子餓, 不開心
pet_6728, 3412, 肚子餓, 不開心
pet_7873, 3392, 他, 洗澡
pet_11269, 3390, 男朋友, 抱抱
pet_13894, 3388, 出門買東西, 吃飯
pet_11826, 3353, 吃瀉藥, 上廁所
pet_11834, 3386, 眼淚, 傷心
pet_11463, 3387, 擦乳液, 美麗的肌膚
pet_6606, 3378, 大耳朵, 大象
pet_8683, 3395, 魯夫, 壞人
pet_15881, 3391, 小狗, 吃東西
pet_11170, 3391, 小狗, 吃東西
pet_506, 3356, 讀書, 累了
pet_15837, 3409, 健康, 身體好
pet_8711, 3409, 健康, 身體好
pet_8654, 3370, 蘿莉, 小女生
pet_15706, 3356, 熬夜, 睡眠不足
pet_12246, 3387, 勇於發問, 好成績
pet_28, 3384, 貓咪, 跑
pet_8696, 3384, 打人, 犯法
pet_15665, 3383, 睡覺, 你
pet_8729, 3383, 睡覺, 你
pet_11102, 3354, 考試, 崩潰
pet_8618, 3355, 吃錯藥, 發瘋
pet_11480, 3383, 滑鼠, 玩遊戲
pet_8442, 3383, 滑鼠, 玩遊戲
pet_8696, 3388, 找歌, 唱歌
pet_8321, 3384, 豬, 尿尿
pet_12091, 3358, 亂丟菸蒂, 火災
pet_8696, 3354, 他, 痛苦
pet_12382, 3370, 考試, 痛苦
pet_15645, 3380, 零錢, 買飲料
pet_11671, 3391, 妹妹, 喝水
pet_11671, 3391, 運動後, 喝水
pet_15694, 3390, 小貓, 你
pet_11862, 3390, 小貓, 你
pet_12380, 3384, 手錶, 計時
pet_6060, 3412, 打手機, 拿手機
pet_15898, 3388, 行動, 煮菜
pet_15898, 3388, 行動, 煮菜
pet_386, 3353, 吵架, 揍人
pet_8683, 3353, 吵架, 揍人
pet_8784, 3353, 想睡覺, 哭
pet_8869, 3366, 便當, 蛋
pet_8869, 3366, 便當, 青菜
pet_15881, 3380, 麵, 自己煮麵
pet_15810, 3380, 麵, 自己煮麵
pet_8347, 3354, 當阿宅, 變胖
pet_15680, 3391, 她, 上廁所
pet_9413, 3391, 她, 上廁所
pet_15841, 3392, 父母, 錢
pet_8670, 3392, 父母, 錢
pet_7006, 3377, 玩咖, 夜店
pet_15715, 3383, 帥哥, 耍帥
pet_11502, 3354, 考試, 思考
pet_8599, 3353, 心情好, 運動
pet_11609, 3380, 運動飲料, 口渴
pet_9047, 3386, 旅行, 成長
pet_12013, 3356, 熬夜, 累了
pet_11546, 3355, 天氣冷, 愛睡覺
pet_9007, 3357, 教授, 考試
pet_9071, 3390, 老人, 泡茶
pet_9508, 3380, 腳, 坐下
pet_8480, 3370, 家人, 愛
pet_9401, 3353, 洗澡, 乾淨
pet_15791, 3409, 紅色, 陽光
pet_15806, 3385, 開心, 愛我
pet_9550, 3385, 開心, 愛我
pet_15670, 3360, 洗澡, 擦身體
pet_9429, 3360, 洗澡, 擦身體
pet_386, 3393, 民進黨, 陳水扁
pet_11477, 3384, 吃飯, 補充營養
pet_8773, 3383, 醫生, 接生
pet_11559, 3389, 吹電風扇, 熱
pet_15881, 3360, 煮麵, 等水滾
pet_15731, 3354, 電腦, 唱歌
pet_9107, 3354, 電腦, 唱歌
pet_9436, 3386, 父母, 我
pet_8885, 3412, 上廁所, 刷牙
pet_15872, 3380, 課本, 打瞌睡
pet_9065, 3360, 鎖門, 關窗
pet_9531, 3386, 肚子餓, 吃東西
pet_12046, 3366, 果汁, 蘋果
pet_12152, 3353, 火鍋, 喝湯
pet_6779, 3353, 火鍋, 喝湯
pet_15876, 3412, 臉紅, 躲起來
pet_10977, 3412, 臉紅, 躲起來
pet_9436, 3388, 忍著, 大便
pet_15705, 3385, 看書, 聰明
pet_9474, 3385, 看書, 聰明
